C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_077.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_077.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_077.jpg,0,1,0,30.19024
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_144.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_144.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_144.jpg,0,1,0,30.19025
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_220.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_220.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_220.jpg,0,1,0,30.19026
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_288.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_288.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_288.jpg,0,1,0,30.19025
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_363.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_363.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_363.jpg,-0.1030043,1,0,30.1878
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_434.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_434.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_434.jpg,-0.1373391,1,0,30.18696
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_502.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_502.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_502.jpg,-0.1373391,1,0,30.18828
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_575.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_575.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_575.jpg,-0.1373391,1,0,30.18916
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_645.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_645.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_645.jpg,0,1,0,30.18984
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_713.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_713.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_713.jpg,0,1,0,30.1903
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_783.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_783.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_783.jpg,0,1,0,30.19044
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_851.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_851.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_851.jpg,0,1,0,30.19049
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_921.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_921.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_921.jpg,0,1,0,30.19051
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_54_992.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_54_992.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_54_992.jpg,0,1,0,30.19025
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_064.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_064.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_064.jpg,0,1,0,30.19033
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_134.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_134.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_134.jpg,0,1,0,30.19035
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_205.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_205.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_205.jpg,0,1,0,30.19003
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_277.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_277.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_277.jpg,-0.01716738,1,0,30.19021
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_344.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_344.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_344.jpg,-0.04291845,1,0,30.18997
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_419.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_419.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_419.jpg,-0.08583691,1,0,30.18901
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_486.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_486.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_486.jpg,-0.0944206,1,0,30.18937
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_554.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_554.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_554.jpg,0,1,0,30.19006
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_621.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_621.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_621.jpg,0,1,0,30.19016
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_695.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_695.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_695.jpg,0,1,0,30.19037
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_765.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_765.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_765.jpg,0,1,0,30.19042
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_838.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_838.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_838.jpg,0,1,0,30.19042
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_910.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_910.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_910.jpg,0,1,0,30.19044
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_55_982.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_55_982.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_55_982.jpg,0,1,0,30.19042
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_056.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_056.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_056.jpg,0,1,0,30.19046
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_130.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_130.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_130.jpg,0,1,0,30.19054
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_204.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_204.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_204.jpg,0,1,0,30.1904
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_280.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_280.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_280.jpg,0,1,0,30.19006
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_354.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_354.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_354.jpg,0,1,0,30.19058
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_427.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_427.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_427.jpg,0,1,0,30.19027
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_498.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_498.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_498.jpg,-0.02145923,1,0,30.19007
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_570.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_570.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_570.jpg,-0.02145923,1,0,30.19017
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_643.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_643.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_643.jpg,-0.02575107,1,0,30.19019
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_714.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_714.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_714.jpg,-0.0472103,1,0,30.19
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_783.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_783.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_783.jpg,-0.07725322,1,0,30.18944
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_855.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_855.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_855.jpg,-0.09012876,1,0,30.18946
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_56_928.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_56_928.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_56_928.jpg,0,1,0,30.19019
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_001.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_001.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_001.jpg,0,1,0,30.19024
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_075.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_075.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_075.jpg,0,1,0,30.19037
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_149.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_149.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_149.jpg,0,1,0,30.19024
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_222.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_222.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_222.jpg,0,1,0,30.19032
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_296.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_296.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_296.jpg,0,1,0,30.19048
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_370.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_370.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_370.jpg,0,1,0,30.19028
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_439.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_439.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_439.jpg,0,1,0,30.19031
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_508.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_508.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_508.jpg,0,1,0,30.19032
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_578.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_578.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_578.jpg,0,1,0,30.19027
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_651.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_651.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_651.jpg,0,1,0,30.19029
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_721.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_721.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_721.jpg,0,1,0,30.19031
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_795.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_795.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_795.jpg,0,1,0,30.19028
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_865.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_865.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_865.jpg,0,1,0,30.19029
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_57_937.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_57_937.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_57_937.jpg,0,1,0,30.19029
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_013.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_013.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_013.jpg,0,1,0,30.1903
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_084.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_084.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_084.jpg,0,1,0,30.19031
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_156.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_156.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_156.jpg,0,1,0,30.19026
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_229.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_229.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_229.jpg,-0.01716738,1,0,30.19005
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_303.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_303.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_303.jpg,-0.06008584,1,0,30.18932
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_377.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_377.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_377.jpg,-0.1072961,1,0,30.18818
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_450.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_450.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_450.jpg,-0.1158798,1,0,30.18887
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_520.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_520.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_520.jpg,-0.1158798,1,0,30.18932
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_589.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_589.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_589.jpg,-0.1158798,1,0,30.1896
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_659.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_659.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_659.jpg,0,1,0,30.18938
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_728.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_728.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_728.jpg,0,1,0,30.1901
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_795.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_795.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_795.jpg,0,1,0,30.19033
C:\Users\harsa\Documents\Simulation Data\IMG\center_2022_04_17_23_44_58_870.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\left_2022_04_17_23_44_58_870.jpg,C:\Users\harsa\Documents\Simulation Data\IMG\right_2022_04_17_23_44_58_870.jpg,0,1,0,30.19021
